id,name,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,normal_weakness,fire_weakness,water_weakness,electric_weakness,grass_weakness,ice_weakness,fighting_weakness,poison_weakness,ground_weakness,flying_weakness,psychic_weakness,bug_weakness,rock_weakness,ghost_weakness,dragon_weakness,dark_weakness,steel_weakness,fairy_weakness,height_inches,height_meters,weight_pounds,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities,type_1,type_2,classification_info,forms,gen,is_legendary,is_mythical,is_ultra_beast,number_immune,number_not_effective,number_normal,number_super_effective,has_forms,abilities_count,base_stats_calc,base_stats_diff
895,Regidrago,200,100,50,100,50,80,580,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,611,2.1,440.9,200.0,3,5.0,15360,3,Dragons Maw,Dragon,None,Dragon Orb,,8,1,0,0,0,4,11,3,0,1,580,0
896,Glastrier,100,145,130,65,110,30,580,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,703,2.2,1763.7,800.0,3,5.0,15360,3,Chilling Neigh,Ice,None,Wild Horse,,8,0,0,0,0,1,13,4,0,1,580,0
897,Spectrier,100,65,60,145,80,130,580,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,607,2.0,98.1,44.5,3,5.0,15360,3,Grim Neigh,Ghost,None,Swift Horse,,8,0,0,0,2,2,12,2,0,1,580,0
898,Calyrex,100,80,80,80,80,80,500,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,43,1.1,17.0,7.7,3,5.0,15360,3,Ice Rider Ability; Shadow Rider; Shadow Rider Ability; Unnerve,Psychic,Grass,Calyrex is Genderless,Ice Rider; Shadow Rider,8,1,0,0,0,6,5,7,1,4,500,0
899,Wyrdeer,103,105,72,105,75,65,525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,511,1.8,209.7,95.1,45,50.2,5120,115,Frisk; Intimidate; Sap Sipper,Normal,Psychic,Big Horn,,8,0,0,0,1,1,14,2,0,3,525,0
900,Kleavor,70,135,95,45,70,85,500,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,511,1.8,196.2,89.0,15,50.2,5120,409,Sheer Force; Steadfast; Swarm,Bug,Rock,Axe,,8,0,0,0,0,2,13,3,0,3,500,0
901,Ursaluna,130,140,105,45,80,50,550,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,710,2.4,639.3,290.0,20,50.2,5120,604,Bulletproof; Guts; Unnerve,Ground,Normal,Peat,Bloodmoon,8,0,0,0,2,2,10,4,1,3,550,0
902,Basculegion,120,112,65,80,75,78,530,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,910,3.0,242.5,110.0,45,5.0,5120,710,Adaptability; Mold Breaker; Rattled,Water,Ghost,Big Fish,Male; Female,8,0,0,0,2,6,6,4,1,3,530,0
903,Sneasler,80,130,60,40,80,120,510,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,2.0,4.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0,403,1.3,94.8,43.0,20,50.2,5120,305,Poison Touch; Pressure,Fighting,Poison,Free Climb,,8,0,0,0,0,6,9,3,0,2,510,0
904,Overqwil,85,115,95,65,65,85,510,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,802,2.5,133.4,60.5,45,50.2,5120,607,Intimidate; Poison Point; Swift Swim,Dark,Poison,Pin Cluster,,8,0,0,0,1,4,12,1,0,3,510,0
905,Enamorus,74,115,70,135,80,106,580,1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0,63,1.6,105.8,48.0,3,0.0,0,3,Contrary; Healer; Hidden; Overcoat; Therian Forme; Therian Forme Ability,Fairy,Flying,Love-Hate,Incarnate Forme; Therian Forme,8,1,0,0,2,4,7,5,1,6,580,0
906,Sprigatito,40,61,54,45,45,65,310,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,104,0.4,9.0,4.1,45,8.8,2560,45,Overgrow; Protean,Grass,None,Grass Cat,,9,0,0,0,0,4,9,5,0,2,310,0
907,Floragato,61,80,63,60,63,83,410,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,211,0.9,26.9,12.2,45,8.8,2560,45,Overgrow; Protean,Grass,None,Grass Cat,,9,0,0,0,0,4,9,5,0,2,410,0
908,Meowscarada,76,110,70,81,70,123,530,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,411,1.5,68.8,31.2,45,8.8,2560,45,Overgrow; Protean,Grass,Dark,Magician,,9,0,0,0,1,6,4,7,0,2,530,0
909,Fuecoco,67,45,59,63,40,36,310,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,104,0.4,21.6,9.8,45,8.8,2560,45,Blaze; Unaware,Fire,None,Fire Croc,,9,0,0,0,0,6,9,3,0,2,310,0
910,Crocalor,81,55,78,90,58,49,411,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,303,1.0,67.7,30.7,45,8.8,2560,45,Blaze; Unaware,Fire,None,Fire Croc,,9,0,0,0,0,6,9,3,0,2,411,0
911,Skeledirge,104,75,100,110,75,66,530,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,503,1.6,719.8,326.5,45,8.8,2560,45,Blaze; Unaware,Fire,Ghost,Singer,,9,0,0,0,2,7,4,5,0,2,530,0
912,Quaxly,55,65,45,50,45,50,310,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,108,0.5,13.4,6.1,45,8.8,2560,45,Moxie; Torrent,Water,None,Duckling,,9,0,0,0,0,4,12,2,0,2,310,0
913,Quaxwell,70,85,65,65,60,65,410,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,47.4,21.5,45,8.8,2560,45,Moxie; Torrent,Water,None,Practicing,,9,0,0,0,0,4,12,2,0,2,410,0
914,Quaquaval,85,120,80,85,75,85,530,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,511,1.8,136.5,61.9,45,8.8,2560,45,Moxie; Torrent,Water,Fighting,Dancer,,9,0,0,0,0,7,6,5,0,2,530,0
915,Lechonk,54,45,40,35,45,35,254,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,108,0.5,22.5,10.2,255,5.0,1920,255,Aroma Veil; Gluttony; Thick Fat,Normal,None,Hog,,9,0,0,0,1,0,16,1,0,3,254,0
916,Oinkologne,110,100,75,59,80,65,489,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,303,1.0,264.6,120.0,100,5.0,1920,100,Aroma Veil; Female; Female Abilities; Gluttony; Hidden; Lingering Aroma; Thick Fat,Normal,None,Hog,Male; Female,9,0,0,0,1,0,16,1,1,7,489,0
917,Tarountula,35,41,45,29,40,20,210,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100,0.3,8.8,4.0,255,5.0,1920,255,Insomnia; Stakeout,Bug,None,String Ball,,9,0,0,0,0,3,12,3,0,2,210,0
918,Spidops,60,79,92,52,86,35,404,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,303,1.0,36.4,16.5,120,5.0,1920,120,Insomnia; Stakeout,Bug,None,Trap,,9,0,0,0,0,3,12,3,0,2,404,0
919,Nymble,33,46,40,21,25,45,210,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8,0.2,2.2,1.0,190,5.0,2560,190,Swarm; Tinted Lens,Bug,None,Grasshopper,,9,0,0,0,0,3,12,3,0,2,210,0
920,Lokix,71,102,78,52,55,92,450,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,2.0,0.5,1.0,0.5,1.0,2.0,303,1.0,38.6,17.5,30,5.0,2560,30,Swarm; Tinted Lens,Bug,Dark,Grasshopper,,9,0,0,0,1,4,8,5,0,2,450,0
921,Pawmi,45,50,20,40,25,60,240,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,0.3,5.5,2.5,190,5.0,1920,190,Iron Fist; Natural Cure; Punching Glove; Static,Electric,None,Mouse,,9,0,0,0,0,3,14,1,0,4,240,0
922,Pawmo,60,75,40,50,40,85,350,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,104,0.4,14.3,6.5,80,5.0,1920,80,Iron Fist; Natural Cure; Punching Glove; Volt Absorb,Electric,Fighting,Mouse,,9,0,0,0,0,5,10,3,0,4,350,0
923,Pawmot,70,115,70,70,60,105,490,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,211,0.9,90.4,41.0,45,5.0,1920,45,Iron Fist; Natural Cure; Punching Glove; Volt Absorb,Electric,Fighting,Hands-On,,9,0,0,0,0,5,10,3,0,4,490,0
924,Tandemaus,50,50,45,40,45,75,305,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,100,0.3,4.0,1.8,150,5.0,1280,150,Own Tempo; Pickup; Run Away,Normal,None,Couple,,9,0,0,0,1,0,16,1,0,3,305,0
925,Maushold,74,75,70,65,75,111,470,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12,0.3,5.1,2.3,75,5.0,1280,75,Cheek Pouch; Friend Guard; Technician,Normal,None,Family,Family of Four; Family of Three,9,0,0,0,1,0,16,1,1,3,470,0
926,Fidough,37,55,70,30,55,65,312,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,100,0.3,24.0,10.9,190,5.0,2560,190,Klutz; Own Tempo,Fairy,None,Puppy,,9,0,0,0,1,3,12,2,0,2,312,0
927,Dachsbun,57,80,115,50,80,95,477,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,108,0.5,32.8,14.9,90,5.0,2560,90,Aroma Veil,Fairy,None,Dog,,9,0,0,0,1,3,12,2,0,1,477,0
928,Smoliv,41,35,45,58,51,30,260,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,100,0.3,14.3,6.5,255,5.0,2560,255,Early Bird; Harvest,Grass,Normal,Olive,,9,0,0,0,1,4,7,6,0,2,260,0
929,Dolliv,52,53,60,78,78,33,354,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,200,0.6,26.2,11.9,120,5.0,2560,120,Early Bird; Harvest,Grass,Normal,Olive,,9,0,0,0,1,4,7,6,0,2,354,0
930,Arboliva,78,69,90,125,109,39,510,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,407,1.4,106.3,48.2,45,5.0,2560,45,Harvest; Seed Sower,Grass,Normal,Olive,,9,0,0,0,1,4,7,6,0,2,510,0
931,Squawkabilly,82,96,51,45,51,92,417,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,200,0.6,5.3,2.4,190,5.0,1920,190,Guts; Hidden; Hustle; Intimidate; Sheer Force,Normal,Flying,Parrot,Green Plumage; Blue Plumage; Yellow Plumage; White Plumage,9,0,0,0,2,2,11,3,1,5,417,0
932,Nacli,55,55,75,35,35,25,280,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,104,0.4,35.3,16.0,255,5.0,2560,255,Clear Body; Purifying Salt; Sturdy,Rock,None,Rock Salt,,9,0,0,0,0,4,9,5,0,3,280,0
933,Naclstack,60,60,100,35,65,35,355,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,200,0.6,231.5,105.0,120,5.0,2560,120,Clear Body; Purifying Salt; Sturdy,Rock,None,Rock Salt,,9,0,0,0,0,4,9,5,0,3,355,0
934,Garganacl,100,100,130,45,90,35,500,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,707,2.3,529.1,240.0,45,5.0,2560,45,Clear Body; Purifying Salt; Sturdy,Rock,None,Rock Salt,,9,0,0,0,0,4,9,5,0,3,500,0
935,Charcadet,40,50,40,50,40,35,255,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,200,0.6,23.1,10.5,90,5.0,4480,90,Flame Body; Flash Fire,Fire,None,Fire Child,,9,0,0,0,0,6,9,3,0,2,255,0
936,Armarouge,85,60,100,125,80,75,525,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,411,1.5,187.4,85.0,25,5.0,4480,25,Flash Fire; Weak Armor,Fire,Psychic,Fire Warrior,,9,0,0,0,0,7,6,5,0,2,525,0
937,Ceruledge,75,125,80,60,100,85,525,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,503,1.6,136.7,62.0,25,5.0,4480,25,Flash Fire; Weak Armor,Fire,Ghost,Fire Blades,,9,0,0,0,2,7,4,5,0,2,525,0
938,Tadbulb,61,31,41,59,35,45,272,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,0.3,0.9,0.4,190,5.0,2560,190,Damp; Own Tempo; Static,Electric,None,EleTadpole,,9,0,0,0,0,3,14,1,0,3,272,0
939,Bellibolt,109,64,91,103,83,45,495,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,249.1,113.0,50,5.0,2560,50,Damp; Electromorphosis; Static,Electric,None,EleFrog,,9,0,0,0,0,3,14,1,0,3,495,0
940,Wattrel,40,40,35,55,40,70,280,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,104,0.4,7.9,3.6,180,5.0,2560,180,Competitive; Volt Absorb; Wind Power,Electric,Flying,Storm Petrel,,9,0,0,0,1,5,10,2,0,3,280,0
941,Kilowattrel,70,70,60,105,60,125,490,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,407,1.4,85.1,38.6,90,5.0,2560,90,Competitive; Volt Absorb; Wind Power,Electric,Flying,Frigatebird,,9,0,0,0,1,5,10,2,0,3,490,0
942,Maschiff,60,78,60,40,51,51,340,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,108,0.5,35.3,16.0,150,5.0,2560,150,Intimidate; Run Away; Stakeout,Dark,None,Rascal,,9,0,0,0,1,2,12,3,0,3,340,0
943,Mabosstiff,80,120,90,60,70,85,505,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,307,1.1,134.5,61.0,75,5.0,2560,75,Guard Dog; Intimidate; Stakeout,Dark,None,Boss,,9,0,0,0,1,2,12,3,0,3,505,0
944,Shroodle,40,65,35,40,35,75,290,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,8,0.2,1.5,0.7,190,5.0,2560,190,Pickpocket; Prankster; Unburden,Poison,Normal,Toxic Mouse,,9,0,0,0,1,4,11,2,0,3,290,0
945,Grafaiai,63,95,65,80,72,110,485,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,204,0.7,60.0,27.2,90,5.0,2560,90,Poison Touch; Prankster; Unburden,Poison,Normal,Toxic Monkey,,9,0,0,0,1,4,11,2,0,3,485,0
946,Bramblin,40,65,30,45,35,60,275,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,1.3,0.6,190,5.0,2560,190,Infiltrator; Wind Rider,Grass,Ghost,Tumbleweed,,9,0,0,0,2,4,7,5,0,2,275,0
947,Brambleghast,55,115,70,80,70,90,480,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,311,1.2,13.2,6.0,45,5.0,2560,45,Infiltrator; Wind Rider,Grass,Ghost,Tumbleweed,,9,0,0,0,2,4,7,5,0,2,480,0
948,Toedscool,40,40,35,50,100,70,335,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,211,0.9,72.8,33.0,190,5.0,2560,190,Mycelium Might,Ground,Grass,Woodear,,9,0,0,0,1,2,11,4,0,1,335,0
949,Toedscruel,80,70,65,80,120,100,515,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,603,1.9,127.9,58.0,90,5.0,2560,90,Mycelium Might,Ground,Grass,Woodear,,9,0,0,0,1,2,11,4,0,1,515,0
950,Klawf,70,100,115,35,55,75,450,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,403,1.3,174.2,79.0,120,5.0,4480,120,Anger Shell; Regenerator; Shell Armor,Rock,None,Ambush,,9,0,0,0,0,4,9,5,0,3,450,0
951,Capsakid,50,62,40,62,40,50,304,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,100,0.3,6.6,3.0,190,5.0,2560,190,Chlorophyll; Insomnia; Klutz,Grass,None,Spicy Pepper,,9,0,0,0,0,4,9,5,0,3,304,0
952,Scovillain,65,108,65,108,65,75,486,1.0,1.0,1.0,0.5,0.25,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,211,0.9,33.1,15.0,75,5.0,2560,75,Chlorophyll; Insomnia; Moody,Grass,Fire,Spicy Pepper,,9,0,0,0,0,4,11,3,0,3,486,0
953,Rellor,41,50,60,31,58,30,270,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8,0.2,2.2,1.0,190,5.0,2560,190,Compoundeyes; Shed Skin,Bug,None,Rolling,,9,0,0,0,0,3,12,3,0,2,270,0
954,Rabsca,75,50,85,115,100,45,470,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0,100,0.3,7.7,3.5,45,5.0,2560,45,Synchronize; Telepathy,Bug,Psychic,Rolling,,9,0,0,0,0,4,8,6,0,2,470,0
955,Flittle,30,35,30,55,30,75,255,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,8,0.2,3.3,1.5,120,5.0,2560,120,Anticipation; Frisk; Speed Boost,Psychic,None,Frill,,9,0,0,0,0,2,13,3,0,3,255,0
956,Espathra,95,60,60,101,60,105,481,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,603,1.9,198.4,90.0,60,5.0,2560,60,Frisk; Opportunist; Speed Boost,Psychic,None,Ostrich,,9,0,0,0,0,2,13,3,0,3,481,0
957,Tinkatink,50,45,45,35,64,58,297,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,104,0.4,19.6,8.9,190,0.0,2560,190,Mold Breaker; Own Tempo; Pickpocket,Fairy,Steel,Metalsmith,,9,0,0,0,2,9,5,2,0,3,297,0
958,Tinkatuff,65,55,55,45,82,78,380,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,204,0.7,130.3,59.1,90,0.0,2560,90,Mold Breaker; Own Tempo; Pickpocket,Fairy,Steel,Hammer,,9,0,0,0,2,9,5,2,0,3,380,0
959,Tinkaton,85,75,77,70,105,94,506,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,204,0.7,248.7,112.8,45,0.0,2560,45,Mold Breaker; Own Tempo; Pickpocket,Fairy,Steel,Hammer,,9,0,0,0,2,9,5,2,0,3,506,0
960,Wiglett,10,55,25,35,25,95,245,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,4.0,1.8,255,5.0,2560,255,Gooey; Rattled; Sand Veil,Water,None,Garden Eel,,9,0,0,0,0,4,12,2,0,3,245,0
961,Wugtrio,35,100,50,50,70,120,425,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,11.9,5.4,50,5.0,2560,50,Gooey; Rattled; Sand Veil,Water,None,Garden Eel,,9,0,0,0,0,4,12,2,0,3,425,0
962,Bombirdier,70,103,85,60,85,82,485,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,411,1.5,94.6,42.9,25,5.0,4480,25,Big Pecks; Keen Eye; Rocky Payload,Flying,Dark,Item Drop,,9,0,0,0,2,3,9,4,0,3,485,0
963,Finizen,70,45,40,45,40,75,315,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,403,1.3,132.7,60.2,200,5.0,5120,200,Water Veil,Water,None,Dolphin,,9,0,0,0,0,4,12,2,0,1,315,0
964,Palafin,100,70,72,53,62,100,457,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,51,1.3,132.7,60.2,45,5.0,5120,45,Zero to Hero,Water,None,Dolphin,Zero Form; Hero Form,9,0,0,0,0,4,12,2,1,1,457,0
965,Varoom,45,70,63,30,45,47,300,0.5,2.0,1.0,1.0,0.25,0.5,1.0,0.0,4.0,0.5,1.0,0.25,0.5,1.0,0.5,1.0,0.5,0.25,303,1.0,77.2,35.0,190,5.0,2560,190,Overcoat; Slow Start,Steel,Poison,Single-Cyl,,9,0,0,0,1,9,6,2,0,2,300,0
966,Revavroom,80,119,90,54,67,90,500,0.5,2.0,1.0,1.0,0.25,0.5,1.0,0.0,4.0,0.5,1.0,0.25,0.5,1.0,0.5,1.0,0.5,0.25,511,1.8,264.6,120.0,75,5.0,2560,75,Filter; Overcoat,Steel,Poison,Multi-Cyl,,9,0,0,0,1,9,6,2,0,2,500,0
967,Cyclizar,70,95,65,85,65,121,501,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,503,1.6,138.9,63.0,190,5.0,3840,190,Regenerator; Shed Skin,Dragon,Normal,Mount,,9,0,0,0,1,4,9,4,0,2,501,0
968,Orthworm,70,85,145,60,55,65,480,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,802,2.5,683.4,310.0,25,5.0,4480,25,Earth Eater; Sand Veil,Steel,None,Earthworm,,9,0,0,0,1,10,4,3,0,2,480,0
969,Glimmet,48,35,42,105,60,60,350,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,204,0.7,17.6,8.0,70,5.0,3840,70,Corrosion; Toxic Debris,Rock,Poison,Ore,,9,0,0,0,0,6,8,4,0,2,350,0
970,Glimmora,83,55,90,130,81,86,525,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,411,1.5,99.2,45.0,25,5.0,3840,25,Corrosion; Toxic Debris,Rock,Poison,Ore,,9,0,0,0,0,6,8,4,0,2,525,0
971,Greavard,50,61,60,30,55,34,290,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,77.2,35.0,120,5.0,2560,120,Fluffy; Pickup,Ghost,None,Ghost Dog,,9,0,0,0,2,2,12,2,0,2,290,0
972,Houndstone,72,101,100,50,97,68,488,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,607,2.0,33.1,15.0,60,5.0,2560,60,Fluffy; Sand Rush,Ghost,None,Ghost Dog,,9,0,0,0,2,2,12,2,0,2,488,0
